job_id,first_seen_date,last_seen_date,title,company,location,is_remote,salary_min,salary_max,salary_currency,salary_period,salary_is_estimate,salary_raw,contract_type,contract_time,date_posted,source,url,description
6cc09111135d2484,2026-08-31,2026-09-14,Data Engineer,Anson McCade,"London, UK",False,63805.51,63805.51,GBP,annual,True,Adzuna estimate,contract,full_time,2026-08-31,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5862926810?se=WN1m2jal8RGxSf1iGXKoQA&utm_medium=api&utm_source=jobaggregator&v=632C942B7F6FA50B02916795A059B5AFC70DCDF8,"£450 - £600 GBP Hybrid WORKING Location: Central London, Greater London - United Kingdom Type: Contract Data Engineer Seeking experienced Data Engineers to support a growing data transformation and cloud modernisation programme. This role is suited to strong developers and delivery-focused engineers rather than technical leads. Candidates should be comfortable working independently, collaborating..."
d9f843b68305f944,2026-08-31,2026-08-31,Senior Data Engineer,Arcadis,"Aldgate, Central London",False,77560.59,77560.59,GBP,annual,True,Adzuna estimate,,full_time,2026-08-30,Adzuna,https://www.adzuna.co.uk/jobs/details/5862284757?utm_medium=api&utm_source=jobaggregator,"Description Arcadis is the world's leading company delivering sustainable design, engineering, and consultancy solutions for natural and built assets. We are more than 34,000 people, in over 30 countries, dedicated to improving quality of life. Everyone has an important role to play. With the power of many curious minds, together we can solve the world’s most complex challenges and deliver more..."
b9411db64109a605,2026-08-30,2026-09-01,Senior Data Analytics Engineer,Flash Pack,"London, UK",False,70259.59,70259.59,GBP,annual,True,Adzuna estimate,,,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861195719?utm_medium=api&utm_source=jobaggregator,"About Flash Pack: When was the last time you made a new friend? Friendship profoundly improves our emotional wellbeing, sense of belonging, purpose and happiness. Everyone wants more human connection but making new friends is really hard. That’s why we exist, with a mission to create one million meaningful friendships across the globe, using the power of travel and technology as a platform for..."
9412c921a832f426,2026-08-30,2026-09-02,GA4 Data Engineer,Ocado Group,"Hatfield, Hertfordshire",False,53730.04,53730.04,GBP,annual,True,Adzuna estimate,,,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861234059?utm_medium=api&utm_source=jobaggregator,"GA4 Data Engineer | Partner Sucsess | Hybrid Working | Hatfield Introduction: We are Ocado Group, and we're bringing world-class automation to online grocery. Our Ocado Smart Platform (OSP) combines cutting-edge robotics, AI, and IoT within our advanced CFCs (Customer Fulfilment Centres). We've mastered the single pick, transforming online delivery for our global partners. Join us and be part of..."
e509d5a00197c840,2026-08-30,2026-08-30,Data Engineering Manager/Microsoft Fabric,Careerwise UK,"London, UK",False,65591.84,65591.84,GBP,annual,True,Adzuna estimate,,,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861230487?utm_medium=api&utm_source=jobaggregator,"Data Engineering Manager is required by a large organisation to lead the design, delivery, and operation of a Microsoft Fabric-based data platform supporting BI, analytics, AI/ML and other data initiatives across the organisation. You will be responsible for: Leading, mentoring, and growing a team of data engineers. Owning the roadmap for Fabric-based data platform. Managing delivery of data..."
f6d773387f0a0088,2026-08-30,2026-08-30,Data Engineer,Octopus Energy Group,"London, UK",False,62691.46,62691.46,GBP,annual,True,Adzuna estimate,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861224744?utm_medium=api&utm_source=jobaggregator,"Help us make a big green dent in the universe. We're on a mission to drive the global renewable energy revolution, and we need many more people to help us make our vision a reality. Octopus Energy Generation (OEGEN) is a leader in sourcing, investing in, and managing a wide range of utility-scale renewable energy assets. As we continue to expand our investment base, we are dedicated to building a..."
1544c7af885255cd,2026-08-29,2026-08-31,Senior Data Engineer (Data Platform),Rightmove,"Soho, West London",False,52000.0,71000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861002634?utm_medium=api&utm_source=jobaggregator,"Salary: £52,000 - 71,000 per year Requirements: We have a strong track record of delivering significant impact in data engineering or data platform engineering, with deep experience building and operating large-scale, cloud-based data platforms. We thrive in ambiguity, able to define the problem, identify the right technical approach, and drive complex cross-functional projects to completion..."
5e0c32b65b4daf75,2026-08-29,2026-08-29,Senior Data Engineer,Solirius Consulting,"Victoria, South West London",False,55000.0,95000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861004100?utm_medium=api&utm_source=jobaggregator,"Salary: £55,000 - 95,000 per year Requirements: We are looking for an experienced Senior Data Engineer. Experience operating as part of data engineering teams and independently. Line management or team management experience, with leadership experience. Experience working with cloud infrastructure such as Azure, AWS, or GCP. Strong SQL and relational database experience, such as MS SQL, Azure SQL,..."
8b77c9d20a2778e9,2026-08-29,2026-08-29,Senior Analytics Engineer,ZEGO,"Monument, Central London",False,40000.0,60000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861001600?utm_medium=api&utm_source=jobaggregator,"Salary: £40,000 - 60,000 per year Requirements: Senior analytics engineering experience: 5 years as an Analytics Engineer or in a similar role Expert SQL skills: able to write fluently, debug quickly, and critically review SQL, including AI-generated code Proven data modelling ownership: dimensional modelling, defining grain, and shaping data domains for warehousing and BI Hands-on platform..."
8aef8391717698c5,2026-08-29,2026-08-29,Senior AI Data Engineer,ComplySci,"Monument, Central London",False,69000.0,109000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861003937?utm_medium=api&utm_source=jobaggregator,"Salary: £69,000 - 109,000 per year Requirements: Strong hands-on experience in data engineering, with a focus on semantic or AI data infrastructure Experience building and operating knowledge graphs or graph databases (e.g. Jena Fuseki, Neo4j, Amazon Neptune, or equivalent) Experience with vector databases and embedding pipelines (e.g. Pinecone, Weaviate, Qdrant, pgvector) Practical experience..."
244fa7960d6c55fe,2026-08-29,2026-08-31,Python Analytics Engineer,Lendable,"Broadgate, Central London",False,55000.0,95000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861003257?utm_medium=api&utm_source=jobaggregator,"Salary: £55,000 - 95,000 per year Requirements: We have strong technical fundamentals, excellent communication skills, and a genuine interest in building high-quality data products. We have experience working with SQL, Snowflake, or other modern data platforms. We have strong, modern Python development experience. We have some experience building and maintaining data pipelines, ETL processes, or..."
ae8c15527564d2f5,2026-08-29,2026-09-09,Lead Data Engineer,Liberis,"London, UK",False,60000.0,88000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861001606?utm_medium=api&utm_source=jobaggregator,"Salary: £60,000 - 88,000 per year Requirements: Proven experience in data engineering roles, building and operating data pipelines at scale Hands-on experience with Modern Data Stack architectures, including ingestion, warehouse, transformation, orchestration, and reverse ETL Experience with tools such as DLT, Fivetran, or Airbyte for ingestion; BigQuery, Snowflake, or Redshift for warehousing;..."
3152b9afc8e92baf,2026-08-29,2026-08-29,Data Engineer,Pepper Media Holding,"Holborn, Central London",False,33000.0,35000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861003635?utm_medium=api&utm_source=jobaggregator,"Salary: £33,000 - 35,000 per year Requirements: We are looking for a Data Engineer with a strong software engineering mindset who enjoys building data platforms and is dedicated to creating exceptional user experiences and driving innovation. We require experience writing code in Python. We require strong SQL skills. We require experience with cloud-based solutions on AWS or GCP. Nice to have:..."
ac6626cc604ce0cf,2026-08-29,2026-08-29,Data Engineer,BAE Systems,"Haymarket, South West London",False,59000.0,99000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861003146?utm_medium=api&utm_source=jobaggregator,"Salary: £59,000 - 99,000 per year Requirements: Experience in data engineering, analysis or science, with a solid understanding of programming languages and how to apply them in a previous role Experience using data engineering tools and technologies, including ETL tools, Python and big data applications Demonstrable ability with previously used technologies, plus adaptability and willingness to..."
bc0bf6001388f934,2026-08-29,2026-08-29,BI & Data Engineer,Ashdown Group,"Teddington, South West London",False,50000.0,85000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861002807?utm_medium=api&utm_source=jobaggregator,"Salary: £50,000 - 85,000 per year Requirements: Proven experience with SQL development, including database design and optimisation. Strong knowledge of Power BI, with a demonstrated ability to create impactful dashboards and reports. Experience with data modelling, ETL processes, and data warehousing concepts. Excellent analytical skills, with the ability to interpret complex data sets and..."
04a9888d998e29e5,2026-08-29,2026-09-06,Analytics Engineer,PaymentSense,"London, UK",False,25000.0,65000.0,GBP,annual,False,,,full_time,2026-08-29,Adzuna,https://www.adzuna.co.uk/jobs/details/5861003525?utm_medium=api&utm_source=jobaggregator,"Salary: £25,000 - 65,000 per year Requirements: A background in analytical engineering, data engineering, or a related data-focused role. Strong SQL skills and hands-on expertise building models with dbt. Experience with cloud data warehousing, preferably BigQuery, and BI platforms, ideally Looker. Familiarity with orchestration systems like Airflow and ingestion tools like Airbyte or Fivetran...."
691a5a920e32ba86,2026-08-29,2026-08-29,Azure Data Engineer,London and Quadrant Housing Trust,"The City, Central London",False,44983.72,44983.72,GBP,annual,True,Adzuna estimate,,,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5860068586?utm_medium=api&utm_source=jobaggregator,"Benefits include: Excellent pension plan (up to 6% double contribution), 28 days Annual Leave rising to 31 days with length of service Bank Holidays, Westfield Health Cash Plan, non-contributory life assurance, up to 21 hours volunteering paid days, lifestyle benefits, Employee Assistance Programme and many more Early applications are encouraged as we reserve the right to close the advertisement..."
b59d30a8031edefe,2026-08-28,2026-09-09,Staff Analytics Engineer,TapTap Send,"Broadgate, Central London",False,59000.0,91000.0,GBP,annual,False,,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859603065?utm_medium=api&utm_source=jobaggregator,"Salary: £59,000 - 91,000 per year Requirements: We want someone with 7 years in a data role, such as Analytics Engineering and/or Data Science. We need strong SQL skills and comfort working with large, complex datasets in dbt. We are looking for strong communication and stakeholder management skills. We want hands-on experience with cloud technology such as AWS, GCP, or Azure, and a modern cloud..."
0ab2f18e56b1db93,2026-08-28,2026-09-09,Staff Analytics Engineer,Monzo Bank,"Bishopsgate, Central London",False,30000.0,50000.0,GBP,annual,False,,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859602018?utm_medium=api&utm_source=jobaggregator,"Salary: £30,000 - 50,000 per year Requirements: We think in systems, not just queries, and have designed data architectures that span multiple products or domains. We have built data products that are governed, documented, versioned, discoverable, and trusted. We have deep fluency with analytics engineering systems and infrastructure, including dbt at scale, BigQuery or equivalent, CI/CD for..."
3edb13564ba5fd04,2026-08-28,2026-08-28,"Senior Data Engineer, Delivery Centre- London, Leeds, Manchester or Newcastle",CRELIMUK Credera Limited,"London, UK",False,73949.72,73949.72,GBP,annual,True,Adzuna estimate,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5859764276?se=cBbXQgqj8RGEeLI7Dotn4Q&utm_medium=api&utm_source=jobaggregator&v=44B75A4394DED5B0A3B291077B3184638FA70276,"Agency: Credera Job Function: Consulting Job Subfunction: Technology Consulting Job Description: Would you like to be part of a growing engineering capability in a people-centric organisation? Or perhaps work in an open and collaborative learning environment? Are you passionate about technology, people and developing your coding skills? We have got all this and more. Whatever your aspirations,..."
adee85ded8693de3,2026-08-28,2026-08-28,"Senior Consultant, Palantir Foundry Data Engineer",Deloitte,"Piccadilly, West London",False,95000.0,130000.0,GBP,annual,False,,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859603198?utm_medium=api&utm_source=jobaggregator,"Salary: £95,000 - 130,000 per year Requirements: We require applicants to be willing and eligible to apply for and obtain UK security clearance to Developed Vetting (DV) level, if not already holding existing clearance. We are looking for hands-on experience with technologies relevant to Palantir Foundry and Gotham. We need experience ingesting, transforming, enriching, and integrating data from..."
25d4786baf897846,2026-08-28,2026-09-15,Senior Azure Data Engineer,Randstad Technologies,"London, UK",True,80000.0,100000.0,GBP,annual,False,,permanent,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5858904964?utm_medium=api&utm_source=jobaggregator,"Senior Azure Data Engineer Location: Fully Remote with optional office access Salary: circa £80,000 to £100,000 plus benefits A global technology business based in London, is urgently looking for a new Senior Azure Data Engineer with strong experience of Databricks to join their team. Working closely with the Head of Data, you will be a senior member of the engineering team, responsible for..."
cfb6acda99efd632,2026-08-28,2026-08-28,Lead Data Engineer,TodayTix,"Bishopsgate, Central London",False,57000.0,97000.0,GBP,annual,False,,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859603153?utm_medium=api&utm_source=jobaggregator,"Salary: £57,000 - 97,000 per year Requirements: We are looking for a track record of leading engineers, with 8 years in data engineering or software engineering with a heavy data focus, including experience leading and growing engineers. We need deep SQL and dbt expertise, including production experience building and scaling dbt projects with models, tests, macros, and contracts. We need hands-on..."
1a3849867fb63d87,2026-08-28,2026-08-28,Databricks Data Engineer,NTT,"London, UK",False,85630.81,85630.81,GBP,annual,True,Adzuna estimate,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859771399?utm_medium=api&utm_source=jobaggregator,"Continue to make an impact with a company that is pushing the boundaries of what is possible. At NTT DATA, we are renowned for our technical excellence, leading innovations, and making a difference for our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can continue to grow, belong, and thrive. Your career here is about believing in yourself and..."
ec66e6e66f76108f,2026-08-28,2026-08-28,Data Engineer - Hybrid - Contract,Anson Mccade,"London, UK",False,104000.0,119600.0,GBP,annual,False,,contract,,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859658594?utm_medium=api&utm_source=jobaggregator,"An experienced Data Engineer is required to support a major data transformation and cloud modernisation programme within a leading financial services organisation. This is a hands-on delivery role focused on designing scalable data pipelines, migrating legacy data assets and developing enterprise-grade data solutions using Databricks, Python, SQL and Oracle. The successful contractor will work..."
867e4daf4fc1a3bc,2026-08-28,2026-08-28,Data Engineer,Oscar,"St Lukes, Central London",False,49000.0,89000.0,GBP,annual,False,,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859603161?utm_medium=api&utm_source=jobaggregator,"Salary: £49,000 - 89,000 per year Requirements: 3 years commercial experience as a Data Engineer Strong Python and SQL skills Experience building and maintaining ETL/ELT pipelines Commercial experience working with Azure or AWS cloud platforms Experience with modern data platforms such as Databricks, Snowflake or Redshift Experience using orchestration tools such as Airflow, Azure Data Factory or..."
acc5ebe352f68b78,2026-08-28,2026-09-03,Data Engineer,FDM Group,London,False,40000.0,50000.0,GBP,annual,False,,contract,,2026-08-28,Reed,https://www.reed.co.uk/jobs/data-engineer/57286665,"About The Role FDM is a global business and technology consultancy seeking a Senior Data Engineer to work for our client within the Public Sector (Central Government) sector. This is initially a 6 month contract with very good prospects to extend and will be a hybrid role that will be based in Croydon, Salford or Liverpool. Our client is investing in its data and reporting capability. As a Senior..."
4d59b946555225b4,2026-08-28,2026-09-06,Data Analytics Engineer,Checkout.com,"Clerkenwell, Central London",False,45000.0,83000.0,GBP,annual,False,,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859603072?utm_medium=api&utm_source=jobaggregator,"Salary: £45,000 - 83,000 per year Requirements: 2 years of experience in an Analytics Engineering or Data Engineering role with a focus on large-scale data transformation and data warehousing. Excellent SQL coding skills. Experience with cloud-based data warehouse technologies such as Snowflake, Google BigQuery, or AWS Redshift. Experience with data transformation tools such as dbt or Dataflow...."
69bfb96232537ce5,2026-08-28,2026-08-28,Azure Data Engineer,L&Q,"Farringdon, Central London",False,56481.77,56481.77,GBP,annual,True,Adzuna estimate,contract,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5858934316?utm_medium=api&utm_source=jobaggregator,"Title: Azure Data Engineer Contract Type: FTC until 31/08/2027 & FTC until 29/03/2028, Full-Time, 35 hours Salary: Starting from £57,094 per annum dependent on experience (London weighted salary) or from £49,502 per annum (Regional salary), dependant on experience Grade: 10 Reporting Office: London, Stratford or Manchester, Trafford Persona: Agile Worker: 20% - 40% of contractual hours to be..."
6e459c833848b844,2026-08-28,2026-08-29,Analytics Engineer,Signal AI,"St Lukes, Central London",False,45000.0,55000.0,GBP,annual,False,,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859758060?utm_medium=api&utm_source=jobaggregator,"At Signal AI, we use cutting-edge AI technology to offer clarity on decisions that shape businesses and society. We value restless curiosity, creative thinking, and diverse perspectives as we strive to become AI-native. We believe that AI is a collaborator, not just a tool, and we invite passionate individuals to join us on our journey as we continue to learn, experiment, and grow together. About..."
ad973c72ffea4145,2026-08-28,2026-09-09,Analytics Engineer,Lendable,"Broadgate, Central London",False,55000.0,95000.0,GBP,annual,False,,,full_time,2026-08-28,Adzuna,https://www.adzuna.co.uk/jobs/details/5859602301?utm_medium=api&utm_source=jobaggregator,"Salary: £55,000 - 95,000 per year Requirements: We are looking for someone with strong technical fundamentals, excellent communication skills, and a genuine interest in building high-quality data products. Experience working with SQL, Snowflake, or other modern data platforms. Strong, modern Python development experience. Some experience building and maintaining data pipelines, ETL processes, or..."
763829058e809aeb,2026-08-28,2026-09-18,Senior Azure Data Engineer,Randstad Technologies Recruitment,"Farringdon, Central London",True,80000.0,100000.0,GBP,annual,False,,permanent,full_time,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5858628589?se=WlLRRQqj8RGcfKYe_cIpvA&utm_medium=api&utm_source=jobaggregator&v=CA476DEC9A6874C179D356C40CE2103E9543E10B,"Senior Azure Data Engineer Location: Fully Remote with optional office access Salary: circa £80,000 to £100,000 plus benefits A global technology business based in London, is urgently looking for a new Senior Azure Data Engineer with strong experience of Databricks to join their team. Working closely with the Head of Data, you will be a senior member of the engineering team, responsible for..."
f94def622ce76055,2026-08-28,2026-09-03,Data Engineer,Pave Talent Partners Limited,"Darwen, Lancashire",True,75000.0,75000.0,GBP,annual,False,,permanent,,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5858680476?utm_medium=api&utm_source=jobaggregator,"Data Engineer - Remote/UK based A growing technical team is looking for a Data Engineer to join them at an exciting point in their data journey. This is a remote-first, permanent role within a small and collaborative technical team, where youll have genuine influence over how the data environment develops. Youll work alongside two other Data Engineers/Analysts, providing technical support and..."
fb941dd820c07730,2026-08-27,2026-08-28,Snowflake Data Engineer,NTT,"London, UK",False,76750.7,76750.7,GBP,annual,True,Adzuna estimate,,full_time,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5858370328?utm_medium=api&utm_source=jobaggregator,"Continue to make an impact with a company that is pushing the boundaries of what is possible. At NTT DATA, we are renowned for our technical excellence, leading innovations, and making a difference for our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can continue to grow, belong, and thrive. Your career here is about believing in yourself and..."
bbd134dc665995a5,2026-08-27,2026-08-28,"Senior Manager, Data Engineering",OMGEURUK Omnicom Media Group Europe,"London, UK",False,71188.27,71188.27,GBP,annual,True,Adzuna estimate,,full_time,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5858363964?utm_medium=api&utm_source=jobaggregator,"Agency: Omnicom Media Job Function: Data and Analytics Job Subfunction: Data Engineering Job Description: This role sits within our Data and Technology team. In this role, you will own and extend our config-driven data platform (DMI), which standardises ingestion, transformation, and delivery of paid media data across 26 ad platforms for multiple global clients. You will work closely with our..."
559632e299fc6a86,2026-08-27,2026-08-27,Senior Data Engineer,Kharon,"Soho, West London",False,95000.0,115000.0,GBP,annual,False,,,full_time,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5858372105?utm_medium=api&utm_source=jobaggregator,"TL;DR Kharon is seeking a full-time London-based Senior Data Engineer. Location: London, UK Annual Remuneration : £95,000 - £115,000 salary and discretionary annual bonus Pay Frequency : Monthly Probationary Period: 180 days Work Arrangement : Hybrid, 3-days per week RESPONSIBILITIES: Help build large-scale distributed automated data processing systems and data lakes, while optimizing for both..."
8b6c5be52c96de6d,2026-08-27,2026-08-27,Senior Data Engineer,Pacific Life Re,"London, UK",False,67073.32,67073.32,GBP,annual,True,Adzuna estimate,contract,full_time,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5858364174?utm_medium=api&utm_source=jobaggregator,"Job Title Senior Data Engineer Job Description Following extensive global expansion over several years and a drive to standardise common systems and platforms globally, PL Re is undertaking a major back-office transformation programme and has established a Divisional Data Team to develop and manage an enterprise-wide data solution, reporting services and to embed best practice data governance...."
79beed3b72de82cc,2026-08-27,2026-09-18,Senior Data Engineer,Apadmi,"Brighton, East Sussex",True,77914.97,77914.97,GBP,annual,True,Adzuna estimate,,,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5858362372?utm_medium=api&utm_source=jobaggregator,"Senior Data Engineer Performance Team | Brighton / mostly remote We’re looking for a Senior Data Engineer to join Apadmi and help establish and drive high-impact data engineering capabilities for one of our key healthcare client accounts. This is a senior, hands-on role combining technical depth with team leadership to build cloud-based data infrastructure, business intelligence tooling, and..."
56e66d5e152c93b5,2026-08-27,2026-09-18,Senior Analytics Engineering Consultant,Harnham - Data & Analytics Recruitment,London,True,70000.0,90000.0,GBP,annual,False,,,,2026-08-27,Reed,https://www.reed.co.uk/jobs/senior-analytics-engineering-consultant/57284426,"Senior Analytics Engineering Consultant Remote (UK) Up to 90,000 This is an opportunity to join a specialist data and analytics consultancy delivering impactful projects across cloud, data engineering, and business intelligence. You'll combine hands-on technical delivery with client-facing consulting, giving you real ownership of solutions and the chance to influence business outcomes. The..."
a1ade9484ce917b6,2026-08-27,2026-09-18,EMEA Lead Data Engineer,Gleeson Recruitment Group,"London, UK",True,80000.0,100000.0,GBP,annual,False,,,full_time,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5857633147?utm_medium=api&utm_source=jobaggregator,"EMEA Lead Data Engineer | Azure | Fabric | SQL £80K - £100K Remote role - some trips to london office I'm currently recruiting for a Lead Data Engineer to join a growing Data Platform team as they expand their data supply chain, connect new source systems and accelerate their move from Azure SQL to Microsoft Fabric . This is a high-impact technical role where you'll shape the technical direction..."
6ca4dd7911a835f3,2026-08-27,2026-09-02,Data Engineer – Azure / Databricks / Remote,MYO Talent,SO140AB,True,400.0,500.0,GBP,daily,False,,contract,,2026-08-27,Reed,https://www.reed.co.uk/jobs/data-engineer--azure-databricks-remote/57281379,Data Engineer – Azure / Databricks / 3-month contract / Remote Data Engineer / Data Engineering / Azure / Databricks / Ingestion / Pipelines / API / Azure API Management (APIM) / Python / 3-month contract / Outside IR35 / Fully remote / 400 – 500 per day. One of our leading clients is looking to recruit a Data Engineer. Location – Remote / home based / WFH Duration – Initial 3 month Day Rate –...
1f5a2b433ffc6295,2026-08-27,2026-09-03,Data Engineer Azure / Databricks - Remote,MYO Talent,"Southampton, Hampshire",True,104000.0,130000.0,GBP,annual,False,,contract,,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5858255236?utm_medium=api&utm_source=jobaggregator,Data Engineer Azure / Databricks / Financial Services / 3-month contract / Remote Data Engineer / Data Engineering / Azure / Databricks / Ingestion / Pipelines / API / Azure API Management (APIM) / Python / 3-month contract / Outside IR35 / Fully remote / £400 500 per day. One of our leading clients is looking to recruit a Data Engineer. Location Remote / home based / WFH Duration Initial 3 month...
35d26a7ca62cba50,2026-08-27,2026-09-18,Data Engineer - Fully Remote,Mercor,"London, UK",True,44479.29,44479.29,GBP,annual,True,Adzuna estimate,contract,,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5857741154?utm_medium=api&utm_source=jobaggregator,"About the job Mercor connects elite creative and technical talent with leading AI research labs. Headquartered in San Francisco, our investors include Benchmark , General Catalyst , Peter Thiel , Adam D'Angelo , Larry Summers , and Jack Dorsey . Position: Data Engineer (Coding Agent Experience) Type: Contract Compensation: $80/hour Location: Remote Role Responsibilities Use frontier AI coding..."
792303f7b3210e39,2026-08-27,2026-08-28,Data Engineer,First Quantum Minerals,"London, UK",False,49099.37,49099.37,GBP,annual,True,Adzuna estimate,,full_time,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5858387105?utm_medium=api&utm_source=jobaggregator,"At First Quantum, we free the talent of our people by taking a very different approach which is underpinned by a very different, very definite culture – the “First Quantum Way”. Working with us is not like working anywhere else, which is why we recruit people who will take a bolder, smarter approach to spot opportunities, solve problems and deliver results. Our culture is all about encouraging..."
5aee728976308d2f,2026-08-27,2026-08-28,Data Engineer,Morson Edge,"The City, Central London",True,143000.0,143000.0,GBP,annual,False,,contract,,2026-08-27,Adzuna,https://www.adzuna.co.uk/jobs/details/5858256031?utm_medium=api&utm_source=jobaggregator,"Data Engineer - £500-£550 per day - Inside IR35 - Primarily remote with occasional travel in the south of England - 6 months initial contract. Our client is looking for an experienced Data Engineer to join their growing data team, helping to build and develop a modern Microsoft Fabric data platform. This is an excellent opportunity to work with the latest Microsoft data technologies, delivering..."
1504ea06812d9708,2026-08-27,2026-09-18,Data Engineer,The GoodPeople Business Limited,"Leeds, West Yorkshire",True,32000.0,35000.0,GBP,annual,False,,permanent,full_time,2026-08-26,Adzuna,https://www.adzuna.co.uk/jobs/details/5857235798?utm_medium=api&utm_source=jobaggregator,"Data Engineer Location: Hybrid / Remote - must be within approximately 1 hour of Leeds Salary: £32,000-£35,000 depending on experience Contract: Full-time, Permanent Hours: 9:00am-5:00pm, Monday-Friday (36.25 hours per week) Office: Leeds, LS1 5EN - attendance required once a month About Zest Zest is helping to lead the transition to zero carbon through the delivery of electric vehicle charging..."
807dd960fb9e7c6a,2026-08-27,2026-09-18,Analytics Engineering Consultant,Harnham - Data & Analytics Recruitment,"London, UK",True,70000.0,90000.0,GBP,annual,False,,,,2026-08-26,Adzuna,https://www.adzuna.co.uk/jobs/details/5857216550?utm_medium=api&utm_source=jobaggregator,"Analytics Engineering Consultant Remote (UK) | £70,000 - £90,000 Must have full UK working rights, no sponsorship offered If you're a Analytics Engineering Consultant with strong expertise across Google Cloud, BigQuery, dbt and Looker, this is an opportunity to join a specialist data consultancy delivering high-impact analytics transformation projects. You'll work closely with clients, lead..."
66e4a184a67a29de,2026-08-27,2026-09-09,Data Engineer,Picture More,EC1Y8YY,True,70000.0,88000.0,GBP,annual,False,,permanent,,2026-08-18,Reed,https://www.reed.co.uk/jobs/data-engineer/57249827,"Data Engineer Permanent | 70,000 - 88,000 London | Global Professional Services Firm Hybrid - 3 days per week in the office / 2 WFH This is a hands-on BI and data role, taking ownership of a business-critical reporting and data platform covering an Enterprise Data Warehouse, Microsoft Power BI/Fabric and Azure Data Factory. You'll combine strong technical skills with application ownership,..."
d1e686af658d0ac0,2026-08-26,2026-08-26,Senior Data Engineer - Nectar (SN),Sainsbury's DTD,"London, UK",False,65945.27,65945.27,GBP,annual,True,Adzuna estimate,,,2026-08-25,Adzuna,https://www.adzuna.co.uk/jobs/details/5855991510?utm_medium=api&utm_source=jobaggregator,"hackajob is collaborating with Sainsbury's DTD to connect them with exceptional professionals for this role. About the role As a Senior Data Engineer, you will play a pivotal role in designing, building and optimising the data platforms, pipelines and services that enable scalable machine learning solutions across the organisation. You will partner closely with Data Scientists, to ensure data is..."
